Date,URL,Hit Sentence,Source,Influencer,Country,Language,Reach,Sentiment,State,label,day,hour
2023-09-12 16:49:00,http://twitter.com/Pravin82170092/statuses/1701556060300222832,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Pravin82170092,India,English,562.0,Neutral,Tamil Nadu,tata,12,16
2023-09-12 16:39:00,http://twitter.com/_KaththiMani_/statuses/1701553578228494430,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@_KaththiMani_,India,English,1199.0,Neutral,Tamil Nadu,tata,12,16
2023-09-12 16:38:00,http://twitter.com/Kirankurvill/statuses/1701553256051421473,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Kirankurvill,India,English,78.0,Neutral,Karnataka,tata,12,16
2023-09-12 16:36:00,http://twitter.com/ThalapathyDivy5/statuses/1701552818765828151,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@ThalapathyDivy5,India,English,406.0,Neutral,Tamil Nadu,tata,12,16
2023-09-12 16:34:00,http://twitter.com/thalapathysiran/statuses/1701552409213100302,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@thalapathysiran,India,English,1741.0,Neutral,Tamil Nadu,tata,12,16
2023-09-12 16:34:00,http://twitter.com/Vijay_Designer_/statuses/1701552339474317451,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Vijay_Designer_,India,English,1088.0,Neutral,Karnataka,tata,12,16
2023-09-12 16:29:00,http://twitter.com/Sidhart76510299/statuses/1701551016272179539,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Sidhart76510299,India,English,74.0,Neutral,Kerala,tata,12,16
2023-09-12 16:25:00,http://twitter.com/Urs_Aaruk/statuses/1701550054065185039,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Urs_Aaruk,India,English,22.0,Neutral,Jharkhand,tata,12,16
2023-09-12 16:19:00,http://twitter.com/Thalapathysanto/statuses/1701548689591001162,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Thalapathysanto,India,English,1609.0,Neutral,Tamil Nadu,tata,12,16
2023-09-12 16:14:00,http://twitter.com/Ananth87191268/statuses/1701547429122953393,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Ananth87191268,India,English,4246.0,Neutral,Tamil Nadu,tata,12,16
2023-09-12 16:13:00,http://twitter.com/JosephJebestin/statuses/1701547153297113420,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@JosephJebestin,India,English,55.0,Neutral,Maharashtra,tata,12,16
2023-09-12 16:10:00,http://twitter.com/Vasanth_m_/statuses/1701546332924834207,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Vasanth_m_,India,English,324.0,Neutral,Tamil Nadu,tata,12,16
2023-09-12 16:10:00,http://twitter.com/JosephKishor12/statuses/1701546248858451969,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@JosephKishor12,India,English,1234.0,Neutral,Odisha,tata,12,16
2023-09-12 16:09:00,http://twitter.com/Ranjith2223196/statuses/1701546009132941373,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Ranjith2223196,India,English,113.0,Neutral,Maharashtra,tata,12,16
2023-09-12 16:06:00,http://twitter.com/muthuraj30/statuses/1701545365747699946,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@muthuraj30,India,English,120.0,Neutral,Tamil Nadu,tata,12,16
2023-09-12 16:05:00,http://twitter.com/Rvigneshwar9/statuses/1701545161426411967,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Rvigneshwar9,India,English,6799.0,Neutral,Tamil Nadu,tata,12,16
2023-09-12 16:01:00,http://twitter.com/Aadarsh6238/statuses/1701544040855134453,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Aadarsh6238,India,English,504.0,Neutral,Kerala,tata,12,16
2023-09-12 15:58:00,http://twitter.com/mr_kk001_/statuses/1701543374623584347,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@mr_kk001_,India,English,879.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:55:00,http://twitter.com/av_ragul/statuses/1701542584647331949,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@av_ragul,India,English,83.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:52:00,http://twitter.com/IamLogesh2/statuses/1701541814392762597,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@IamLogesh2,India,English,634.0,Neutral,Puducherry,tata,12,15
2023-09-12 15:49:00,http://twitter.com/biriyanikku/statuses/1701541094587007100,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@biriyanikku,India,English,219.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:49:00,http://twitter.com/PrakazVijay_Of/statuses/1701540973741048047,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@PrakazVijay_Of,India,English,9152.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:45:00,http://twitter.com/rooban_sk/statuses/1701540024783630512,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@rooban_sk,India,English,43.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:44:00,http://twitter.com/Mohamed_Sallman/statuses/1701539709842030671,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Mohamed_Sallman,India,English,458.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:42:00,http://twitter.com/ThisisChandru/statuses/1701539379347636271,"QT @AVinthehousee: Legend Saravana >> ; #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@ThisisChandru,India,English,548.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:42:00,http://twitter.com/sevagamurthy18/statuses/1701539201911849402,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@sevagamurthy18,India,English,25.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:39:00,http://twitter.com/ayush_it_is_/statuses/1701538586997489684,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@ayush_it_is_,India,English,79.0,Neutral,Maharashtra,tata,12,15
2023-09-12 15:38:00,http://twitter.com/mrmalikoffl/statuses/1701538217655480365,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@mrmalikoffl,India,English,982.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:37:00,http://twitter.com/santho_22/statuses/1701537899756540259,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@santho_22,India,English,22.0,Neutral,Karnataka,tata,12,15
2023-09-12 15:35:00,http://twitter.com/VIJAYCH50445138/statuses/1701537458536710180,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@VIJAYCH50445138,India,English,68.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:32:00,http://twitter.com/jayavelofficial/statuses/1701536751117103515,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@jayavelofficial,India,English,86.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:29:00,http://twitter.com/akashbandi_Ak/statuses/1701535883298742579,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@akashbandi_Ak,India,English,91.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:26:00,http://twitter.com/vcj553489/statuses/1701535365243498598,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@vcj553489,India,English,47.0,Neutral,Karnataka,tata,12,15
2023-09-12 15:24:00,http://twitter.com/VjMahi4/statuses/1701534733119926345,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@VjMahi4,India,English,98.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:20:00,http://twitter.com/shajakhan_05/statuses/1701533709575610566,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@shajakhan_05,India,English,65.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:20:00,http://twitter.com/ganapathybhhss/statuses/1701533681087926733,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@ganapathybhhss,India,English,269.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:13:00,http://twitter.com/NGunasekar3/statuses/1701531873678442710,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@NGunasekar3,India,English,367.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:12:00,http://twitter.com/gowda_sandheep/statuses/1701531832448340071,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@gowda_sandheep,India,English,172.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:11:00,http://twitter.com/prosachin09/statuses/1701531412728627550,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@prosachin09,India,English,34.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:10:00,http://twitter.com/zahidpatka/statuses/1701531227042517500,"🚗 August Passenger Vehicle sales hit a record high (Aug 2023 vs. Aug 2022 units): Maruti Suzuki:1,89,082 ⬆️14% Hyundai:71,435 ⬆️15% Mahindra:70,350 ⬆️19% Tata:78,010 ⬇️1% Toyota:22,910 ⬆️53% MG:4,185 ⬆️9% Honda Cars:7,880 ⬆️1% 🙏@narendramodi Ji https://t.co/P9MH7s9UET @PMOIndia https://t.co/MA9gIT8E3A",Twitter,@zahidpatka,India,English,3489.0,Neutral,Gujarat,tata,12,15
2023-09-12 15:09:00,http://twitter.com/NaveedInnu/statuses/1701531021353869665,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@NaveedInnu,India,English,136.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:07:00,http://twitter.com/Deepu_7890/statuses/1701530500849095112,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Deepu_7890,India,English,1963.0,Neutral,Karnataka,tata,12,15
2023-09-12 15:07:00,http://twitter.com/MathaiyanVijay/statuses/1701530395433668686,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@MathaiyanVijay,India,English,3919.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:07:00,http://twitter.com/_mad0104/statuses/1701530378979389484,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@_mad0104,India,English,782.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:07:00,http://twitter.com/Dont_u_mess/statuses/1701530350944710843,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Dont_u_mess,India,English,469.0,Neutral,Karnataka,tata,12,15
2023-09-12 15:05:00,http://twitter.com/Ajay_1471/statuses/1701530038846578865,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Ajay_1471,India,English,7.0,Neutral,Tamil Nadu,tata,12,15
2023-09-12 15:01:00,http://twitter.com/vishalvj97/statuses/1701528858355482677,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@vishalvj97,India,English,176.0,Neutral,Puducherry,tata,12,15
2023-09-12 15:01:00,http://twitter.com/bashashaik45/statuses/1701528858565169274,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@bashashaik45,India,English,1390.0,Neutral,Andhra Pradesh,tata,12,15
2023-09-12 14:56:00,http://twitter.com/PushpaR05331061/statuses/1701527689663025298,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@PushpaR05331061,India,English,1421.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:55:00,http://twitter.com/1807Balaji/statuses/1701527558393930198,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@1807Balaji,India,English,352.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:54:00,http://twitter.com/Sasi88301529/statuses/1701527285206233156,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Sasi88301529,India,English,148.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:49:00,http://twitter.com/vijaymafia01/statuses/1701525816591659201,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@vijaymafia01,India,English,316.0,Neutral,Tamil Nadu,tata,12,14
